,Period,PersonID,Activity,WorkHours,WorkAmount,WIPFees,BillHours,BillAmount,ARFees,WUpDown,FeesCollected,WOff,Month,Year
7021,12023,7524,558361,0.7,85.12,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7022,12023,7446,565669,0.0,0.0,0.0,0.2,87.0,0.0,0.0,87.0,0.0,1,2023
7023,22023,6854,536932,94.4,62776.0,0.0,40.9,27198.5,0.0,0.0,0.0,0.0,2,2023
7024,32023,7150,567920,6.6,6732.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7025,12023,7694,626417,2.0,1590.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7026,32023,1461,548731,0.0,0.0,0.0,4.93,321.64,190.27,-88.76,0.0,0.0,3,2023
7027,32023,7549,565798,4.3,1548.0,0.0,3.6,1296.0,0.0,0.0,936.0,0.0,3,2023
7028,22023,7690,566569,109.8,60390.0,0.0,163.5,54174.28,0.0,-35750.72,66019.16,0.0,2,2023
7029,32023,7446,544519,0.1,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7030,12023,7756,626417,1.0,342.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7031,32023,7863,558093,1.8,891.04,0.0,4.0,1980.04,1980.04,0.0,0.0,0.0,3,2023
7032,12023,7069,547184,1.0,160.0,0.0,0.0,0.0,0.0,0.0,29.29,0.0,1,2023
7033,22023,6956,536932,4.0,1463.2,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7034,12023,1460,567780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,1,2023
7035,22023,7644,536932,0.0,0.0,0.0,0.2,39.31,0.0,0.51,0.0,0.0,2,2023
7036,12023,6826,561246,0.0,0.0,0.0,134.6,7154.82,0.0,-22726.38,0.0,0.0,1,2023
7037,32023,7020,568945,0.4,142.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7038,12023,7637,558361,5.9,2376.52,0.0,7.5,0.0,0.0,-3020.97,0.0,0.0,1,2023
7039,22023,7542,568789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.41,2,2023
7040,22023,6958,547485,13.9,8062.0,0.0,8.8,5104.0,0.0,0.0,0.0,0.0,2,2023
7041,32023,7389,626416,2.6,923.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7042,32023,7854,536932,0.2,69.36,0.0,0.0,0.0,0.0,0.0,62.85,0.0,3,2023
7043,12023,6910,568782,3.5,1242.5,0.0,0.0,0.0,0.0,-165.0,0.0,0.0,1,2023
7044,32023,7621,558361,0.0,0.0,0.0,1.8,0.0,0.0,-252.0,0.0,0.0,3,2023
7045,32023,1461,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.82,0.0,3,2023
7046,22023,7446,563140,0.0,0.0,0.0,0.1,47.81,0.0,-33.69,0.0,0.0,2,2023
7047,12023,7278,626417,2.9,2334.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7048,22023,7278,536932,144.5,58349.1,0.0,0.0,0.0,0.0,0.0,54456.3,0.0,2,2023
7049,12023,6853,567392,9.3,2511.0,0.0,6.3,1701.0,59.83,-1053.0,7128.0,0.0,1,2023
7050,12023,7804,558552,0.0,0.0,0.0,0.3,70.7,0.0,34.7,675.22,0.0,1,2023
7051,22023,7069,547184,1.0,215.0,0.0,0.0,0.0,0.0,-21.5,73.5,0.0,2,2023
7052,12023,6956,536932,0.3,109.74,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1,2023
7053,32023,7848,536932,5.6,1942.08,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7054,12023,7446,544519,0.0,0.0,0.0,0.1,30.0,0.0,0.0,0.0,0.0,1,2023
7055,12023,7384,544519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,0.0,1,2023
7056,22023,7677,569773,0.0,0.0,0.0,1.0,470.0,0.0,0.0,0.0,0.0,2,2023
7057,22023,7700,558361,1.0,150.0,0.0,0.6,0.0,0.0,-90.0,0.0,0.0,2,2023
7058,12023,7097,626417,1.2,1164.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7059,12023,7238,536932,2.1,1695.75,0.0,9.7,6416.55,0.0,0.0,232.08,0.0,1,2023
7060,32023,7142,558361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108987.8,0.0,3,2023
7061,32023,7786,569782,0.0,0.0,0.0,11.4,9975.0,0.0,0.0,0.0,0.0,3,2023
7062,32023,6975,558552,0.9,108.0,0.0,1.08,129.5,0.0,9.5,0.0,0.0,3,2023
7063,32023,7411,536932,2.9,1997.52,0.0,0.0,0.0,0.0,0.0,9909.9,0.0,3,2023
7064,22023,6915,536932,0.3,53.7,0.0,0.2,36.27,0.0,0.47,25.85,0.0,2,2023
7065,12023,7446,544519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,1,2023
7066,32023,7704,558361,0.0,0.0,0.0,1.5,210.0,0.0,0.0,0.0,0.0,3,2023
7067,22023,6853,567392,21.0,5670.0,0.0,9.3,2511.0,70.09,0.0,0.0,0.0,2,2023
7068,32023,7786,626417,3.9,3958.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7069,32023,1460,567780,0.0,0.0,0.0,5.4,2079.06,0.0,0.0,0.0,0.0,3,2023
7070,22023,7486,568476,0.9,175.51,0.0,0.0,0.0,0.0,0.0,253.5,0.0,2,2023
7071,22023,7632,558324,0.2,133.0,0.0,0.75,498.75,0.0,33.25,498.75,0.0,2,2023
7072,22023,7097,626417,5.1,4947.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7073,32023,6907,536932,0.4,204.0,0.0,0.0,0.0,0.0,0.0,928.45,0.0,3,2023
7074,22023,7238,536932,238.3,192427.25,0.0,189.7,153182.75,0.0,-807.5,0.0,0.0,2,2023
7075,32023,7813,566331,0.0,0.0,0.0,4.09,2042.03,0.0,42.03,0.0,0.0,3,2023
7076,32023,7157,568143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,3,2023
7077,22023,7854,536932,0.0,0.0,0.0,0.8,277.44,0.0,0.0,0.0,0.0,2,2023
7078,12023,6922,552562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,1,2023
7079,12023,7008,626417,2.5,2150.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7080,32023,7675,567979,0.0,0.0,0.0,8.48,4111.72,0.0,1051.72,4111.72,0.0,3,2023
7081,22023,7442,566751,1.2,204.0,0.0,3.1,432.45,432.45,-94.55,0.0,0.0,2,2023
7082,32023,6986,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6720.42,0.0,3,2023
7083,22023,7524,558361,0.4,64.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7084,22023,7694,567249,0.4,105.59,0.0,0.4,105.59,0.0,0.0,0.0,0.0,2,2023
7085,32023,7008,539426,2.3,1122.17,0.0,0.4,195.16,0.0,0.0,1317.33,0.0,3,2023
7086,22023,7813,567456,0.0,0.0,0.0,2.1,900.0,0.0,-192.0,1800.0,0.0,2,2023
7087,12023,7454,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.05,0.0,1,2023
7088,32023,7548,536932,-0.5,-95.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7089,32023,6828,565832,0.0,0.0,0.0,0.2,125.0,0.0,0.0,0.0,0.0,3,2023
7090,22023,7020,567082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.31,0.0,2,2023
7091,12023,7520,567701,0.6,279.0,0.0,0.0,0.0,0.0,-46.51,2092.5,0.0,1,2023
7092,32023,7760,566017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.38,0.0,3,2023
7093,12023,6904,566083,0.2,101.0,0.0,1.1,555.5,0.0,-50.5,1262.5,0.0,1,2023
7094,32023,7694,566036,0.0,0.0,0.0,1.9,323.0,0.0,0.0,748.0,0.0,3,2023
7095,32023,7036,568999,0.4,106.2,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7096,32023,7825,539426,0.8,308.0,0.0,2.5,1922.5,0.0,0.0,0.0,0.0,3,2023
7097,32023,7666,553516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,0.0,3,2023
7098,22023,6955,558361,18.9,9316.38,0.0,0.0,0.0,0.0,-2014.0,5236.4,0.0,2,2023
7099,12023,7631,568389,0.0,0.0,0.0,0.0,0.0,0.0,-33.01,0.0,0.0,1,2023
7100,22023,1460,567780,5.3,2040.57,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7101,22023,6907,536932,18.4,9384.0,0.0,7.2,2312.41,0.0,-1359.59,724.19,0.0,2,2023
7102,12023,7412,569040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29812.18,0.0,1,2023
7103,32023,7384,566569,20.0,3700.4,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7104,12023,7658,559692,4.2,777.0,0.0,5.8,1073.0,1073.0,0.0,6740.0,0.0,1,2023
7105,32023,7666,555259,6.0,2580.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7106,12023,7422,558260,3.6,1669.56,0.0,0.7,396.4,0.0,114.42,0.0,0.0,1,2023
7107,12023,7446,544519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,1,2023
7108,22023,6975,558552,0.2,24.0,0.0,2.1,278.64,0.0,26.64,0.0,0.0,2,2023
7109,32023,7412,567780,3.4,2193.08,0.0,2.2,1032.04,0.0,-516.02,1443.0,0.0,3,2023
7110,32023,7316,626417,24.5,8575.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7111,22023,7484,569027,123.9,65667.0,0.0,34.4,18232.0,0.0,-2279.0,9377.44,0.0,2,2023
7112,32023,7311,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,3,2023
7113,32023,7316,567920,0.5,175.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7114,22023,6907,536932,0.0,0.0,0.0,0.7,339.15,0.0,0.0,0.0,0.0,2,2023
7115,22023,7813,566331,3.6,1800.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7116,12023,7829,558361,2.5,284.97,0.0,1.0,0.0,0.0,-113.97,0.0,0.0,1,2023
7117,12023,7435,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,1,2023
7118,32023,6975,558552,0.3,36.0,0.0,0.65,77.7,0.0,5.7,0.0,0.0,3,2023
7119,22023,7238,558361,0.4,212.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7120,22023,7157,567823,0.0,0.0,0.0,2.3,425.5,0.0,-37.0,1646.5,0.0,2,2023
7121,12023,7565,558552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.36,0.0,1,2023
7122,12023,7783,626417,2.9,1997.52,964.32,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7123,12023,7379,536932,21.6,3674.16,0.0,12.2,1921.5,0.0,0.0,53.71,0.0,1,2023
7124,12023,7829,558361,0.0,0.0,0.0,0.3,0.0,0.0,-34.19,0.0,0.0,1,2023
7125,22023,7632,552290,0.8,564.0,0.0,0.5,352.5,0.0,0.0,0.0,0.0,2,2023
7126,12023,7772,552646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7810.0,0.0,1,2023
7127,32023,7565,626415,-1.8,-1665.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7128,32023,7524,558361,0.0,0.0,0.0,0.6,0.0,0.0,-96.0,0.0,0.0,3,2023
7129,12023,7681,626417,0.4,314.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7130,12023,7752,558361,0.0,0.0,0.0,8.6,980.4,0.0,0.0,877.8,0.0,1,2023
7131,32023,6986,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9213.57,0.0,3,2023
7132,32023,7672,566232,1.5,967.5,0.0,2.0,1290.0,0.0,0.0,1290.0,0.0,3,2023
7133,12023,7666,553516,0.0,0.0,0.0,1.8,468.0,0.0,0.0,0.0,0.0,1,2023
7134,22023,6975,558552,0.0,0.0,0.0,2.6,344.96,0.0,32.96,0.0,0.0,2,2023
7135,32023,7015,555675,16.8,9240.0,0.0,4.1,2255.0,0.0,0.0,0.0,0.0,3,2023
7136,32023,7463,558686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.34,0.0,3,2023
7137,22023,7694,566036,1.9,323.0,0.0,1.0,170.0,0.0,0.0,545.09,15.91,2,2023
7138,22023,7524,558361,0.0,0.0,0.0,0.7,0.0,0.0,-85.12,0.0,0.0,2,2023
7139,32023,7097,626417,0.3,291.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7140,12023,7752,558361,1.2,157.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7141,12023,7813,566331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.36,0.0,1,2023
7142,32023,7394,566296,40.8,27947.95,0.0,43.1,29523.54,0.0,0.0,21851.5,0.0,3,2023
7143,32023,7677,558361,0.0,0.0,0.0,0.7,324.63,0.0,0.0,7935.16,0.0,3,2023
7144,32023,7860,567410,24.1,20147.6,0.0,12.7,10617.2,0.0,0.0,0.0,0.0,3,2023
7145,32023,1461,558260,5.4,425.27,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7146,32023,7446,569724,0.9,990.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7147,32023,7740,567986,0.4,62.8,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7148,32023,7704,562643,0.3,61.5,0.0,3.86,792.3,0.0,-27.7,0.0,0.0,3,2023
7149,22023,7463,558686,6.6,1650.0,0.0,2.7,675.0,0.0,0.0,0.0,0.0,2,2023
7150,12023,1460,565946,0.6,117.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7151,22023,7691,568782,0.4,282.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7152,12023,7660,536932,0.8,136.08,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7153,32023,7001,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.2,0.0,3,2023
7154,32023,6952,550821,0.0,0.0,0.0,1.8,0.0,58.79,-441.0,0.0,0.0,3,2023
7155,12023,7158,626416,3.7,1313.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7156,12023,7829,558361,0.1,11.4,0.0,0.3,0.0,0.0,-34.2,0.0,0.0,1,2023
7157,12023,7752,558361,1.1,144.38,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7158,22023,7446,553516,0.0,0.0,0.0,0.3,102.0,0.0,0.0,0.0,0.0,2,2023
7159,32023,7094,626417,7.0,9800.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7160,22023,6880,536932,2.2,393.8,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7161,32023,7257,626417,0.9,319.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7162,12023,7020,566036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,1,2023
7163,32023,6905,559346,7.9,7070.5,0.0,17.78,15926.64,0.0,-3494.86,0.0,0.0,3,2023
7164,12023,7510,626417,114.5,111357.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7165,22023,7848,536932,39.2,13594.56,0.0,48.6,16854.48,0.0,0.0,20033.69,0.0,2,2023
7166,22023,7262,567531,0.9,532.8,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7167,22023,7360,558361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.52,0.0,2,2023
7168,12023,7097,626417,2.9,2813.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7169,32023,6854,536932,39.0,27300.0,0.0,0.0,0.0,0.0,0.0,26077.81,0.0,3,2023
7170,12023,7520,567701,0.3,139.5,0.0,0.0,0.0,0.0,0.0,46.5,0.0,1,2023
7171,22023,6956,626417,3.4,2091.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7172,32023,6907,626417,0.3,325.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7173,32023,7687,626417,27.7,9833.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7174,12023,7097,626417,1.3,1261.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7175,22023,7435,536932,2.0,368.6,0.0,0.0,0.0,0.0,0.0,0.56,0.0,2,2023
7176,22023,7011,626417,0.09,31.95,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7177,22023,7157,626417,3.7,1313.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7178,22023,6989,536932,68.0,14858.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7179,32023,7520,556661,19.7,9357.5,0.0,0.5,237.5,0.0,0.0,10208.0,0.0,3,2023
7180,32023,7545,567082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.44,0.0,3,2023
7181,12023,7436,626417,24.04,9135.2,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7182,32023,7740,547629,-1.4,-315.02,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7183,32023,6952,558361,2.2,173.25,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7184,22023,7157,567823,1.1,203.5,0.0,2.3,425.5,0.0,-55.5,555.0,0.0,2,2023
7185,22023,7097,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,2,2023
7186,22023,6922,547184,2.0,950.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7187,12023,7412,568965,0.5,137.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7188,22023,7396,626416,0.5,172.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7189,32023,6975,558552,1.1,132.0,0.0,1.08,129.48,0.0,9.48,0.0,0.0,3,2023
7190,32023,7666,553516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,3,2023
7191,32023,7724,564607,27.3,21378.2,0.0,50.3,31789.6,0.0,0.0,0.0,0.0,3,2023
7192,12023,7760,626416,1.1,1012.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7193,22023,7189,566751,12.9,7740.0,0.0,1.4,689.29,689.29,-150.71,0.0,0.0,2,2023
7194,32023,7691,626417,23.3,22601.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7195,12023,7082,539426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.08,0.0,1,2023
7196,12023,7304,555235,0.3,211.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7197,22023,7748,626416,3.0,1860.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7198,32023,7621,626417,1.0,365.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7199,32023,6956,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.86,0.0,3,2023
7200,12023,7524,558361,1.2,145.91,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7201,22023,7524,558361,0.5,70.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7202,32023,7677,626416,2.0,1340.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7203,12023,7015,626417,10.1,9443.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7204,32023,7257,562643,0.2,41.0,0.0,0.0,0.0,0.0,0.0,2047.15,0.0,3,2023
7205,12023,1461,564680,0.0,0.0,0.0,0.0,0.0,0.0,-922.5,0.0,0.0,1,2023
7206,22023,7748,626417,7.0,4340.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7207,22023,6890,626416,2.6,1742.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7208,12023,7705,626417,0.08,41.6,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7209,12023,7379,536932,0.8,136.08,0.0,0.0,0.0,0.0,0.0,11.62,0.0,1,2023
7210,32023,7446,569074,2.1,1848.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7211,12023,7700,626417,8.0,2840.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7212,22023,7621,558361,18.5,2558.5,0.0,3.6,0.0,0.0,-383.04,0.0,0.0,2,2023
7213,22023,7396,626417,19.0,6555.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7214,32023,7687,567701,0.4,142.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7215,32023,7375,626415,-15.9,-14866.5,467.5,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7216,32023,7238,536932,18.6,15019.5,0.0,0.0,0.0,0.0,0.0,2044.1,0.0,3,2023
7217,22023,7854,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43,0.0,2,2023
7218,32023,7863,567816,8.6,5375.08,0.0,4.8,3000.06,0.0,0.0,0.0,0.0,3,2023
7219,12023,7524,558361,0.7,85.12,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7220,22023,6910,568782,2.6,923.0,0.0,0.0,0.0,0.0,-1242.5,0.0,0.0,2,2023
7221,12023,7446,544519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,1,2023
7222,22023,7005,626417,0.6,402.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7223,12023,6829,536932,7.3,1345.39,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7224,22023,7860,566353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.5,0.0,2,2023
7225,32023,7854,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.15,0.0,3,2023
7226,12023,7848,536932,7.3,2531.64,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7227,32023,7863,626417,6.3,6709.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7228,32023,7705,626417,1.0,520.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7229,12023,6958,547485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35750.0,0.0,1,2023
7230,32023,6829,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.68,0.0,3,2023
7231,12023,7706,547629,0.7,98.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7232,32023,7524,626417,40.0,14200.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7233,22023,7631,558361,5.7,828.0,0.0,7.0,980.0,0.0,0.0,0.0,0.0,2,2023
7234,32023,7011,562643,0.0,0.0,0.0,0.19001,39.6,0.0,-1.39,1999.18,0.0,3,2023
7235,12023,7727,567780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,1,2023
7236,32023,7598,626417,1.0,670.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7237,32023,7860,567410,2.7,2257.2,0.0,6.1,5099.6,0.0,0.0,0.0,0.0,3,2023
7238,32023,7842,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.07,0.0,3,2023
7239,12023,7658,559692,0.6,111.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,1,2023
7240,22023,6958,547485,11.6,6728.0,0.0,12.1,7000.0,0.0,-18.0,0.0,0.0,2,2023
7241,32023,7804,558552,16.3,1956.0,0.0,0.0,0.0,0.0,0.0,1130.27,0.0,3,2023
7242,22023,7860,555259,4.5,2835.0,0.0,0.6,378.0,0.0,0.0,8631.0,0.0,2,2023
7243,32023,7637,562643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26682.09,0.0,3,2023
7244,12023,7463,626417,15.5,7750.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7245,12023,7158,626416,0.2,71.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7246,22023,6953,558260,37.5,8895.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7247,12023,1461,562643,1.2,294.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7248,32023,7446,561544,0.0,0.0,0.0,5.4,4752.0,0.0,0.0,5720.0,0.0,3,2023
7249,22023,7545,567082,2.6,1144.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7250,22023,6910,567240,5.9,1268.5,0.0,0.0,0.0,0.0,-903.0,0.0,0.0,2,2023
7251,32023,7020,566036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.17,26.9,3,2023
7252,32023,7752,558361,14.2,1863.8,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7253,32023,7018,548225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.5,0.0,3,2023
7254,32023,7786,556661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4858.5,0.0,3,2023
7255,32023,7677,626417,0.7,675.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7256,32023,7486,568674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.72,0.0,3,2023
7257,22023,7842,626417,3.3,3349.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
7258,12023,7522,548731,1.9,309.7,309.7,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7259,32023,7510,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8085.15,0.0,3,2023
7260,32023,7150,626415,6.5,6630.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7261,12023,7853,569484,0.0,0.0,0.0,0.7,231.0,0.0,0.0,231.0,0.0,1,2023
7262,32023,7727,626415,-0.3,-280.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7263,32023,6975,558552,0.4,48.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7264,12023,6910,559692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,1,2023
7265,32023,7672,566785,4.0,5220.02,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7266,32023,6931,569027,0.0,0.0,0.0,0.0,0.0,0.0,-156.0,0.0,0.0,3,2023
7267,12023,7262,548731,1.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
7268,22023,7524,558361,1.8,276.0,0.0,1.8,0.0,0.0,-218.88,0.0,0.0,2,2023
7269,22023,7238,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.82,0.0,2,2023
7270,22023,7804,558552,0.9,108.0,0.0,0.0,0.0,0.0,0.0,1040.58,0.0,2,2023
7271,12023,7097,536932,0.0,0.0,0.0,0.5,236.25,0.0,0.0,0.0,0.0,1,2023
7272,32023,7700,558361,0.7,91.88,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7273,12023,7813,567456,0.0,0.0,0.0,4.6,1800.0,0.0,-592.0,0.0,0.0,1,2023
7274,22023,6975,558552,0.3,36.0,0.0,0.5,66.3,0.0,6.3,0.0,0.0,2,2023
7275,32023,7237,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.62,0.0,3,2023
7276,32023,7412,569583,5.3,2915.0,0.0,4.3,2365.0,0.0,0.0,0.0,0.0,3,2023
7277,32023,7848,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.09,0.0,3,2023
7278,32023,7422,556661,0.7,392.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7279,32023,6975,558552,0.8,96.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
7280,12023,7384,544519,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,1,2023
7281,12023,6989,536932,28.1,6139.85,0.0,18.7,3803.58,0.0,0.0,1.72,0.0,1,2023
7282,32023,7842,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8598.89,0.0,3,2023
7283,32023,7691,558552,-5.1,-2295.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
